run_dir,run_label,model,split_mode,max_prompts,max_new_tokens,kl_risk_threshold,uckv_risk_tolerance,policy,split,prompts,steps,avg_kl,p95_kl,max_kl,top1_mismatch_rate,avg_retained_ratio,avg_kept_tokens,avg_full_tokens,avg_replay_s_per_step,risk_positive_rate,risk_brier,risk_ece_10,risk_roc_auc,uckv_fallback_steps,uckv_min_safe_steps
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,sink4_window_256,evaluation,24,576,0.4297224174683869,3.2272875905036926,6.474151611328125,0.1180555555555555,0.2313337939920381,260.0,1143.6666666666667,0.1578520191666636,0.3780381944444444,0.2259407292215507,0.1411681544198203,0.6987716952304343,,
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,sink4_window_384,evaluation,24,576,0.4178855952241415,3.251310169696808,6.523458957672119,0.1180555555555555,0.3452212002650416,388.0,1143.6666666666667,0.1572832751805511,0.3780381944444444,0.2259407292215507,0.1411681544198203,0.6987716952304343,,
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,sink4_window_512,evaluation,24,576,0.2918061774513855,2.491902887821197,6.564107418060303,0.0850694444444444,0.4591086065380449,516.0,1143.6666666666667,0.15847652075693,0.3780381944444444,0.2259407292215507,0.1411681544198203,0.6987716952304343,,
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,uckv_budget,evaluation,24,576,0.2918061774513855,2.491902887821197,6.564107418060303,0.0850694444444444,0.4591086065380449,516.0,1143.6666666666667,0.1627125730572882,0.3780381944444444,0.2259407292215507,0.1411681544198203,0.6987716952304343,576.0,0.0
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,uckv_entropy_adaptive,evaluation,24,576,1.769567868292984,6.719625592231751,15.280843734741213,0.3732638888888889,0.0151662759585345,17.03472222222222,1143.6666666666667,0.1557350141059209,0.3780381944444444,0.2259407292215507,0.1411681544198203,0.6987716952304343,,
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,window_16,evaluation,24,576,6.768127719737676,20.641505241394043,27.08325958251953,0.7899305555555556,0.0142359257841254,16.0,1143.6666666666667,0.1615464605034983,0.3780381944444444,0.2259407292215507,0.1411681544198203,0.6987716952304343,,
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,full,calibration,24,576,0.0,0.0,0.0,0.0,1.0,621.9583333333334,621.9583333333334,0.1629474572447975,0.3333333333333333,0.2308968746762313,0.154622815650518,0.6535695393880209,,
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,sink4_window_128,calibration,24,576,0.5262281674106877,3.49457186460495,11.75136375427246,0.1128472222222222,0.2154438821938673,132.0,621.9583333333334,0.1482167651961832,0.3333333333333333,0.2308968746762313,0.154622815650518,0.6535695393880209,,
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,sink4_window_256,calibration,24,576,0.4523121137323498,3.2872759103775024,11.860877990722656,0.1024305555555555,0.4243591618970113,260.0,621.9583333333334,0.1511590367430434,0.3333333333333333,0.2308968746762313,0.154622815650518,0.6535695393880209,,
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,sink4_window_384,calibration,24,576,0.2538729690385106,2.6030686497688293,6.745329856872559,0.0555555555555555,0.6332744416001553,388.0,621.9583333333334,0.1513795047760532,0.3333333333333333,0.2308968746762313,0.154622815650518,0.6535695393880209,,
