run_dir,run_label,model,prompt_format,max_new_tokens,kl_risk_threshold,uckv_risk_tolerance,split,policy,prompts,steps,avg_kl,p95_kl,max_kl,top1_mismatch_rate,avg_retained_ratio,avg_kept_tokens,avg_full_tokens,avg_replay_s_per_step,replay_metric_source,uckv_fallback_steps
outputs/experiments/20260709_105651_979345_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol03_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol03,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.3,calibration,uckv_budget,72,1728,0.0008758494935548,0.0002399957978923,0.141376331448555,0.0,0.9919778828597496,283.20659722222223,286.40277777777777,0.1300161726161931,fixed_candidate_simulation,402.0
outputs/experiments/20260709_105651_979345_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol03_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol03,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.3,evaluation,uckv_budget,72,1728,0.0006356026463123,0.0007948988059069,0.0909415930509567,0.0,0.9903267658801616,283.7199074074074,287.59722222222223,0.1279651052367967,fixed_candidate_simulation,411.0
outputs/experiments/20260709_110711_640066_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol032_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol032,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.32,calibration,uckv_budget,72,1728,0.0008981534136635,0.0002634298289194,0.141376331448555,0.0,0.9902028288114052,282.68460648148147,286.40277777777777,0.1303761195122732,fixed_candidate_simulation,357.0
outputs/experiments/20260709_110711_640066_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol032_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol032,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.32,evaluation,uckv_budget,72,1728,0.0006496310299103,0.0008883910835719,0.0909415930509567,0.0,0.989179797682206,283.37152777777777,287.59722222222223,0.1282341194441139,fixed_candidate_simulation,385.0
outputs/experiments/20260709_111705_352276_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol034_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol034,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.34,calibration,uckv_budget,72,1728,0.0009359392197622,0.0003947301564039,0.141376331448555,0.0,0.979356763521439,280.7019675925926,286.40277777777777,0.1307286272653245,fixed_candidate_simulation,203.0
outputs/experiments/20260709_111705_352276_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol034_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol034,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.34,evaluation,uckv_budget,72,1728,0.0007940227786452,0.0016420753265265,0.0909415930509567,0.0,0.97898080773942,281.63368055555554,287.59722222222223,0.1285401657279141,fixed_candidate_simulation,244.0
outputs/experiments/20260709_114702_149047_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol035_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol035,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,uckv_budget,72,1728,0.0010677342642597,0.0014266553567721,0.141376331448555,0.0005787037037037,0.9680931600330716,278.4114583333333,286.40277777777777,0.1310370084296731,fixed_candidate_simulation,143.0
outputs/experiments/20260709_114702_149047_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol035_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol035,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,uckv_budget,72,1728,0.0009257983083651,0.0026443086564539,0.0909415930509567,0.0,0.968152859573195,279.4606481481481,287.59722222222223,0.1288050382782794,fixed_candidate_simulation,187.0
outputs/experiments/20260709_115559_171376_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol036_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol036,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,uckv_budget,72,1728,0.001387285632567,0.0034705018391831,0.141376331448555,0.0005787037037037,0.9527058771403482,274.9664351851852,286.40277777777777,0.1313797756591803,fixed_candidate_simulation,120.0
outputs/experiments/20260709_115559_171376_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol036_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol036,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,72,1728,0.0010850586454704,0.003641287703067,0.0909415930509567,0.0040509259259259,0.9541777749378506,276.3229166666667,287.59722222222223,0.1291603384546308,fixed_candidate_simulation,162.0
outputs/experiments/20260709_120444_978771_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol0365_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol0365,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.365,calibration,uckv_budget,72,1728,0.001698728798019,0.0073339092778041,0.141376331448555,0.0023148148148148,0.9430762914798322,272.75925925925924,286.40277777777777,0.1314515368916002,fixed_candidate_simulation,118.0
outputs/experiments/20260709_120444_978771_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol0365_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol0365,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.365,evaluation,uckv_budget,72,1728,0.0013286686046272,0.0050214497838168,0.0909415930509567,0.0052083333333333,0.9448899812534782,274.08738425925924,287.59722222222223,0.1293828389607411,fixed_candidate_simulation,157.0
outputs/experiments/20260709_121318_654073_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol037_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol037,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.37,calibration,uckv_budget,72,1728,0.0090626711270866,0.0097768048290162,2.9288814067840576,0.0040509259259259,0.9312952338309636,269.9172453703704,286.40277777777777,0.1315696189418292,fixed_candidate_simulation,115.0
outputs/experiments/20260709_121318_654073_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol037_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol037,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.37,evaluation,uckv_budget,72,1728,0.0077066155400017,0.0085454385727643,3.4729926586151123,0.0086805555555555,0.936978982960664,272.1244212962963,287.59722222222223,0.1296409159371212,fixed_candidate_simulation,154.0
outputs/experiments/20260709_122251_822690_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol0375_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol0375,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.375,calibration,uckv_budget,72,1728,0.0161779924426328,0.013359967432916,3.995503187179565,0.005787037037037,0.9186351412584296,266.86284722222223,286.40277777777777,0.1317473989416909,fixed_candidate_simulation,111.0
outputs/experiments/20260709_122251_822690_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol0375_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol0375,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.375,evaluation,uckv_budget,72,1728,0.025167634144626,0.0136010092217474,4.893130779266357,0.0127314814814814,0.9265810348412894,269.43055555555554,287.59722222222223,0.1298413980512754,fixed_candidate_simulation,152.0
outputs/experiments/20260709_123227_951184_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol038_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol038,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.38,calibration,uckv_budget,72,1728,0.02305632685293,0.0160957098007201,8.059635162353516,0.0081018518518518,0.9058310880638386,263.4230324074074,286.40277777777777,0.1318838934018892,fixed_candidate_simulation,109.0
outputs/experiments/20260709_123227_951184_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol038_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol038,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.38,evaluation,uckv_budget,72,1728,0.0397256718008131,0.0167637238278983,5.147693157196045,0.0173611111111111,0.916486707902088,266.7204861111111,287.59722222222223,0.1299906314626251,fixed_candidate_simulation,150.0
outputs/experiments/20260709_124222_025733_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol039_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol039,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.39,calibration,uckv_budget,72,1728,0.0445956216971261,0.0200336545705794,8.059635162353516,0.0127314814814814,0.8857009472427897,257.43981481481484,286.40277777777777,0.131634802608746,fixed_candidate_simulation,104.0
outputs/experiments/20260709_124222_025733_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol039_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol039,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.39,evaluation,uckv_budget,72,1728,0.0499714855505132,0.0188284620642661,6.469117164611816,0.0196759259259259,0.8974624411743193,261.21875,287.59722222222223,0.1302439895976912,fixed_candidate_simulation,147.0
outputs/experiments/20260709_125114_568875_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol04_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol04,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.4,calibration,uckv_budget,72,1728,0.0615527435899717,0.0248134251683949,8.059635162353516,0.0162037037037037,0.8683638125911793,251.421875,286.40277777777777,0.1316227543431907,fixed_candidate_simulation,97.0
outputs/experiments/20260709_125114_568875_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol04_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol04,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.4,evaluation,uckv_budget,72,1728,0.0646750325206796,0.0212583835236727,6.469117164611816,0.0231481481481481,0.8838779777791458,256.6892361111111,287.59722222222223,0.1303099033683769,fixed_candidate_simulation,143.0
outputs/experiments/20260709_125907_557186_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol042_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol042,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.42,calibration,uckv_budget,72,1728,0.0933093803200024,0.0338990073651074,8.059635162353516,0.0237268518518518,0.8498958028060222,244.69502314814812,286.40277777777777,0.1316534820159841,fixed_candidate_simulation,84.0
outputs/experiments/20260709_125907_557186_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol042_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol042,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.42,evaluation,uckv_budget,72,1728,0.0984056737366152,0.0340657003223894,6.469117164611816,0.0300925925925925,0.8656033638171118,249.99652777777777,287.59722222222223,0.130238496235128,fixed_candidate_simulation,129.0
outputs/experiments/20260709_130657_329956_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol044_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol044,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.44,calibration,uckv_budget,72,1728,0.1100302423694031,0.0352516507729887,8.059635162353516,0.0266203703703703,0.8421026252156417,242.36631944444449,286.40277777777777,0.1317101349817609,fixed_candidate_simulation,62.0
outputs/experiments/20260709_130657_329956_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol044_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol044,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.44,evaluation,uckv_budget,72,1728,0.1095990790053313,0.0371900828555224,6.469117164611816,0.0324074074074074,0.8596723425523071,248.04513888888889,287.59722222222223,0.13025577309273,fixed_candidate_simulation,117.0
outputs/experiments/20260709_131444_980955_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol046_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol046,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.46,calibration,uckv_budget,72,1728,0.1135346617079421,0.0354209950193762,8.059635162353516,0.0277777777777777,0.8328149032210793,239.86863425925927,286.40277777777777,0.1317841122212931,fixed_candidate_simulation,57.0
outputs/experiments/20260709_131444_980955_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol046_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol046,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.46,evaluation,uckv_budget,72,1728,0.1118581122051045,0.0385582990944383,6.469117164611816,0.0335648148148148,0.8530472719435055,246.37847222222223,287.59722222222223,0.1303678070080983,fixed_candidate_simulation,104.0
outputs/experiments/20260709_132234_854683_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol048_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol048,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.48,calibration,uckv_budget,72,1728,0.1182986966368402,0.0430835535749791,8.059635162353516,0.0283564814814814,0.7973017177410173,227.57928240740745,286.40277777777777,0.1317898208940649,fixed_candidate_simulation,49.0
outputs/experiments/20260709_132234_854683_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol048_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol048,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.48,evaluation,uckv_budget,72,1728,0.1237925446893693,0.0499081751331684,6.469117164611816,0.0358796296296296,0.8203556128583172,235.2210648148148,287.59722222222223,0.1307118830859529,fixed_candidate_simulation,92.0
outputs/experiments/20260709_133017_799044_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol05_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol05,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.5,calibration,uckv_budget,72,1728,0.1402589227224263,0.0639921367168424,8.252137184143066,0.0318287037037037,0.7461766627957392,211.41666666666663,286.40277777777777,0.1324358258176839,fixed_candidate_simulation,39.0
outputs/experiments/20260709_133017_799044_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol05_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol05,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.5,evaluation,uckv_budget,72,1728,0.1388746749122554,0.0752052672207354,6.417319297790527,0.0399305555555555,0.7769905641721451,221.34375,287.59722222222223,0.1311970361012069,fixed_candidate_simulation,79.0
outputs/experiments/20260709_133848_943893_final_smollm2_chat_retrieval96_seed31_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed31_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,full,48,1152,0.0,0.0,0.0,0.0,1.0,285.2916666666667,285.2916666666667,0.13210000697624,actual_replay,
outputs/experiments/20260709_133848_943893_final_smollm2_chat_retrieval96_seed31_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed31_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_128,48,1152,0.3197259416012394,2.8412632942199707,8.547065734863281,0.0763888888888889,0.5091254303925825,132.0,285.2916666666667,0.1392729085624624,actual_replay,
