run_dir,run_label,model,prompt_format,max_new_tokens,kl_risk_threshold,uckv_risk_tolerance,split,policy,answer_position,prompts,answer_contains,avg_kept_tokens,fallback_steps
outputs/experiments/20260710_191126_746563_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol03_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol03,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.3,calibration,uckv_budget,late,12,0.8333333333333334,1137.9375,0
outputs/experiments/20260710_191126_746563_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol03_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol03,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.3,calibration,uckv_budget,middle,12,0.9166666666666666,1137.423611111111,0
outputs/experiments/20260710_191126_746563_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol03_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol03,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.3,evaluation,uckv_budget,early,12,1.0,1138.3784722222224,0
outputs/experiments/20260710_191126_746563_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol03_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol03,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.3,evaluation,uckv_budget,late,12,1.0,1137.0104166666667,0
outputs/experiments/20260710_191126_746563_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol03_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol03,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.3,evaluation,uckv_budget,middle,12,0.9166666666666666,1139.920138888889,0
outputs/experiments/20260710_191521_439430_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,uckv_budget,early,12,1.0,1137.736111111111,0
outputs/experiments/20260710_191521_439430_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,uckv_budget,late,12,0.8333333333333334,1137.888888888889,0
outputs/experiments/20260710_191521_439430_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,uckv_budget,middle,12,0.9166666666666666,1137.388888888889,0
outputs/experiments/20260710_191521_439430_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,uckv_budget,early,12,1.0,1138.3159722222222,0
outputs/experiments/20260710_191521_439430_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,uckv_budget,late,12,1.0,1136.9895833333333,0
outputs/experiments/20260710_191521_439430_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,uckv_budget,middle,12,0.9166666666666666,1139.8993055555554,0
outputs/experiments/20260710_191920_203457_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.4,calibration,uckv_budget,early,12,0.5,1030.5416666666667,0
outputs/experiments/20260710_191920_203457_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.4,calibration,uckv_budget,late,12,0.8333333333333334,1030.2743055555554,0
outputs/experiments/20260710_191920_203457_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.4,calibration,uckv_budget,middle,12,0.9166666666666666,1030.8229166666667,0
outputs/experiments/20260710_191920_203457_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.4,evaluation,uckv_budget,early,12,0.5,1032.5243055555554,0
outputs/experiments/20260710_191920_203457_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.4,evaluation,uckv_budget,late,12,1.0,1025.236111111111,0
outputs/experiments/20260710_191920_203457_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.4,evaluation,uckv_budget,middle,12,0.9166666666666666,1027.986111111111,0
outputs/experiments/20260710_192315_580298_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.45,calibration,uckv_budget,early,12,0.5,1016.3819444444445,0
outputs/experiments/20260710_192315_580298_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.45,calibration,uckv_budget,late,12,0.8333333333333334,1020.6875,0
outputs/experiments/20260710_192315_580298_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.45,calibration,uckv_budget,middle,12,0.9166666666666666,1021.3020833333334,0
outputs/experiments/20260710_192315_580298_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.45,evaluation,uckv_budget,early,12,0.5,1020.4583333333334,0
outputs/experiments/20260710_192315_580298_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.45,evaluation,uckv_budget,late,12,1.0,1020.6215277777778,0
outputs/experiments/20260710_192315_580298_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.45,evaluation,uckv_budget,middle,12,0.9166666666666666,1024.4930555555554,0
outputs/experiments/20260710_192715_608332_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.5,calibration,uckv_budget,early,12,0.5,1015.3854166666666,0
outputs/experiments/20260710_192715_608332_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.5,calibration,uckv_budget,late,12,0.8333333333333334,1020.6388888888888,0
outputs/experiments/20260710_192715_608332_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.5,calibration,uckv_budget,middle,12,0.9166666666666666,1019.5590277777778,0
outputs/experiments/20260710_192715_608332_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.5,evaluation,uckv_budget,early,12,0.5,1017.767361111111,0
outputs/experiments/20260710_192715_608332_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.5,evaluation,uckv_budget,late,12,1.0,1020.6006944444445,0
outputs/experiments/20260710_192715_608332_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.5,evaluation,uckv_budget,middle,12,0.9166666666666666,1023.5902777777778,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,full,early,8,1.0,1147.5,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,full,late,8,0.75,1150.375,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,full,middle,8,1.0,1141.0,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,sink4_window_1024,early,8,0.5,1012.375,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,sink4_window_1024,late,8,0.75,1013.75,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,sink4_window_1024,middle,8,1.0,1010.75,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,sink4_window_1280,early,8,1.0,1139.6614583333333,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,sink4_window_1280,late,8,0.75,1141.75,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,sink4_window_1280,middle,8,1.0,1137.5416666666667,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,sink4_window_1536,early,8,1.0,1147.5,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,sink4_window_1536,late,8,0.75,1150.375,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,sink4_window_1536,middle,8,1.0,1141.0,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,sink4_window_512,early,8,0.0,516.0,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,sink4_window_512,late,8,0.75,516.0,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,sink4_window_512,middle,8,0.5,516.0,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,sink4_window_768,early,8,0.0,772.0,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,sink4_window_768,late,8,0.75,772.0,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,sink4_window_768,middle,8,1.0,772.0,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,uckv_budget,early,8,1.0,1122.5052083333333,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,uckv_budget,late,8,0.75,1131.6302083333333,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,uckv_budget,middle,8,1.0,1137.5625,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,full,early,8,0.75,1140.875,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,full,late,8,1.0,1142.375,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,full,middle,8,0.75,1149.875,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,sink4_window_1024,early,8,0.375,1008.875,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,sink4_window_1024,late,8,1.0,1012.0,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,sink4_window_1024,middle,8,0.75,1012.25,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,sink4_window_1280,early,8,0.75,1136.453125,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,sink4_window_1280,late,8,1.0,1139.3385416666667,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,sink4_window_1280,middle,8,0.75,1140.171875,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,sink4_window_1536,early,8,0.75,1140.875,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,sink4_window_1536,late,8,1.0,1142.375,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,sink4_window_1536,middle,8,0.75,1149.875,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,sink4_window_512,early,8,0.0,516.0,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,sink4_window_512,late,8,1.0,516.0,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,sink4_window_512,middle,8,0.375,516.0,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,sink4_window_768,early,8,0.0,772.0,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,sink4_window_768,late,8,1.0,772.0,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,sink4_window_768,middle,8,0.75,772.0,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,uckv_budget,early,8,0.75,1136.9322916666667,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,uckv_budget,late,8,1.0,1139.5833333333333,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,uckv_budget,middle,8,0.75,1127.1979166666667,0
outputs/experiments/20260710_201454_544812_longmatch_smollm2_chat_retrieval48_seed79_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed79_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,full,early,8,1.0,1144.25,0
