run_dir,run_label,model,prompt_format,max_new_tokens,kl_risk_threshold,uckv_risk_tolerance,split,policy,context_words,prompts,answer_contains,avg_kept_tokens,fallback_steps
outputs/experiments/20260710_191126_746563_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol03_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol03,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.3,evaluation,uckv_budget,768,18,1.0,995.8888888888889,0
outputs/experiments/20260710_191126_746563_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol03_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol03,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.3,evaluation,uckv_budget,1024,18,0.9444444444444444,1280.9837962962963,0
outputs/experiments/20260710_191521_439430_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,uckv_budget,768,18,0.8888888888888888,993.2222222222222,0
outputs/experiments/20260710_191521_439430_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,uckv_budget,1024,18,0.9444444444444444,1282.1203703703704,0
outputs/experiments/20260710_191521_439430_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,uckv_budget,768,18,1.0,995.8888888888889,0
outputs/experiments/20260710_191521_439430_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,uckv_budget,1024,18,0.9444444444444444,1280.9143518518517,0
outputs/experiments/20260710_191920_203457_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.4,calibration,uckv_budget,768,18,0.8888888888888888,993.2222222222222,0
outputs/experiments/20260710_191920_203457_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.4,calibration,uckv_budget,1024,18,0.6111111111111112,1067.8703703703704,0
outputs/experiments/20260710_191920_203457_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.4,evaluation,uckv_budget,768,18,1.0,995.8888888888889,0
outputs/experiments/20260710_191920_203457_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.4,evaluation,uckv_budget,1024,18,0.6111111111111112,1061.2754629629628,0
