run_dir,run_label,model,prompt_format,max_new_tokens,kl_risk_threshold,uckv_risk_tolerance,split,policy,task_type,prompts,answer_contains,avg_kept_tokens,fallback_steps
outputs/experiments/20260710_185458_877477_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol01_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol01,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.1,evaluation,uckv_budget,kv_retrieval,36,0.9722222222222222,1141.9444444444443,0
outputs/experiments/20260710_185915_376976_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol015_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol015,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.15,calibration,uckv_budget,kv_retrieval,36,0.9166666666666666,1141.1666666666667,0
outputs/experiments/20260710_185915_376976_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol015_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol015,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.15,evaluation,uckv_budget,kv_retrieval,36,0.9722222222222222,1141.9444444444443,0
outputs/experiments/20260710_190319_526790_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol02_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol02,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.2,calibration,uckv_budget,kv_retrieval,36,0.9166666666666666,1141.1666666666667,0
outputs/experiments/20260710_190319_526790_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol02_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol02,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.2,evaluation,uckv_budget,kv_retrieval,36,0.9722222222222222,1141.9444444444443,0
outputs/experiments/20260710_190724_658522_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol025_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol025,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.25,calibration,uckv_budget,kv_retrieval,36,0.9166666666666666,1137.8472222222222,0
outputs/experiments/20260710_190724_658522_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol025_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol025,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.25,evaluation,uckv_budget,kv_retrieval,36,0.9722222222222222,1138.4895833333333,0
outputs/experiments/20260710_191126_746563_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol03_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol03,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.3,calibration,uckv_budget,kv_retrieval,36,0.9166666666666666,1137.7175925925926,0
outputs/experiments/20260710_191126_746563_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol03_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol03,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.3,evaluation,uckv_budget,kv_retrieval,36,0.9722222222222222,1138.4363425925926,0
outputs/experiments/20260710_191521_439430_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,uckv_budget,kv_retrieval,36,0.9166666666666666,1137.6712962962963,0
outputs/experiments/20260710_191521_439430_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol035,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,uckv_budget,kv_retrieval,36,0.9722222222222222,1138.4016203703704,0
outputs/experiments/20260710_191920_203457_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.4,calibration,uckv_budget,kv_retrieval,36,0.75,1030.5462962962963,0
outputs/experiments/20260710_191920_203457_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol04,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.4,evaluation,uckv_budget,kv_retrieval,36,0.8055555555555556,1028.582175925926,0
outputs/experiments/20260710_192315_580298_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.45,calibration,uckv_budget,kv_retrieval,36,0.75,1019.457175925926,0
outputs/experiments/20260710_192315_580298_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.45,evaluation,uckv_budget,kv_retrieval,36,0.8055555555555556,1021.8576388888889,0
outputs/experiments/20260710_192715_608332_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.5,calibration,uckv_budget,kv_retrieval,36,0.75,1018.5277777777778,0
outputs/experiments/20260710_192715_608332_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.5,evaluation,uckv_budget,kv_retrieval,36,0.8055555555555556,1020.6527777777778,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,full,kv_retrieval,24,0.9166666666666666,1146.2916666666667,0
