run_dir,run_label,model,prompt_format,max_new_tokens,kl_risk_threshold,uckv_risk_tolerance,split,policy,answer_position,prompts,answer_contains,avg_kept_tokens,fallback_steps
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_128,early,16,0.25,132.0,0
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_128,late,16,1.0,132.0,0
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_128,middle,16,0.375,132.0,0
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_192,early,16,0.5,190.5625,0
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_192,late,16,1.0,190.6875,0
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_192,middle,16,0.875,190.625,0
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_256,early,16,0.5,235.2421875,0
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_256,late,16,1.0,235.71614583333334,0
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_256,middle,16,0.875,235.83333333333334,0
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_320,early,16,0.75,266.59375,0
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_320,late,16,1.0,266.7630208333333,0
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_320,middle,16,0.875,267.1302083333333,0
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_384,early,16,1.0,283.4166666666667,0
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_384,late,16,1.0,283.3255208333333,0
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_384,middle,16,0.875,283.9661458333333,0
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_64,early,16,0.0,68.0,0
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_64,late,16,1.0,68.0,0
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_64,middle,16,0.0,68.0,0
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,early,16,1.0,262.9114583333333,27
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,late,16,1.0,263.1458333333333,28
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,middle,16,0.875,263.3515625,25
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,full,early,16,1.0,285.25,0
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,full,late,16,0.8125,284.3125,0
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,full,middle,16,0.9375,286.25,0
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_320,early,16,0.75,266.3880208333333,0
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_320,late,16,0.8125,265.5442708333333,0
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_320,middle,16,1.0,267.1145833333333,0
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_384,early,16,1.0,283.0182291666667,0
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_384,late,16,0.8125,281.7083333333333,0
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_384,middle,16,1.0,283.5208333333333,0
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,uckv_budget,early,16,1.0,257.07291666666663,18
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,uckv_budget,late,16,0.8125,253.625,31
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,uckv_budget,middle,16,0.9375,262.9765625,22
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,full,early,16,1.0,285.875,0
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,full,late,16,1.0,283.875,0
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,full,middle,16,0.875,286.5625,0
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_320,early,16,0.75,267.1692708333333,0
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_320,late,16,1.0,265.3697916666667,0
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_320,middle,16,0.875,266.6171875,0
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_384,early,16,1.0,283.6614583333333,0
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_384,late,16,1.0,281.7005208333333,0
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_384,middle,16,0.875,283.4296875,0
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,early,16,1.0,257.7395833333333,20
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,late,16,1.0,253.29947916666666,28
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,middle,16,0.875,257.5364583333333,39
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,full,early,16,0.9375,286.875,0
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,full,late,16,1.0,284.5,0
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,full,middle,16,0.875,286.875,0
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_320,early,16,0.6875,267.6354166666667,0
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_320,late,16,1.0,265.546875,0
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_320,middle,16,0.875,267.2135416666667,0
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_384,early,16,0.9375,284.7395833333333,0
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_384,late,16,1.0,282.2708333333333,0
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_384,middle,16,0.875,283.9739583333333,0
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,uckv_budget,early,16,0.9375,270.1953125,18
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,uckv_budget,late,16,1.0,264.0546875,25
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,uckv_budget,middle,16,0.875,272.1223958333333,19
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,full,early,16,1.0,285.25,0
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,full,late,16,1.0,283.875,0
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,full,middle,16,0.8125,287.125,0
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_320,early,16,0.75,266.1692708333333,0
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_320,late,16,1.0,265.5130208333333,0
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_320,middle,16,0.875,267.2161458333333,0
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_384,early,16,1.0,282.8411458333333,0
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_384,late,16,1.0,282.0104166666667,0
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_384,middle,16,0.8125,283.9661458333333,0
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,early,16,1.0,266.9921875,24
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,late,16,1.0,261.4114583333333,29
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,middle,16,0.8125,267.7552083333333,35
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,full,early,16,1.0,286.3125,0
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,full,late,16,0.8125,285.5,0
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,full,middle,16,0.6875,287.5625,0
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_320,early,16,0.75,267.4270833333333,0
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_320,late,16,0.8125,266.7552083333333,0
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_320,middle,16,0.6875,267.7473958333333,0
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_384,early,16,1.0,284.0208333333333,0
