run_dir,run_label,model,prompt_format,max_new_tokens,kl_risk_threshold,uckv_risk_tolerance,split,policy,prompts,steps,avg_kl,p95_kl,max_kl,top1_mismatch_rate,avg_retained_ratio,avg_kept_tokens,avg_full_tokens,avg_replay_s_per_step,replay_metric_source
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_384,48,1152,0.0005253695011975,0.0001175759145553,0.1506313383579254,0.0017361111111111,0.9937704556447295,282.74913194444446,285.2708333333333,0.1106044449157974,actual_replay
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_64,48,1152,0.520740707689835,3.5716640353202846,7.82363748550415,0.1154513888888889,0.2623556338475974,68.0,285.2708333333333,0.113377997394966,actual_replay
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,uckv_budget,48,1152,0.0028769284891378,0.0155004671774804,0.1506313383579254,0.0052083333333333,0.8842919569136094,257.99913194444446,285.2708333333333,0.1166220268758648,actual_replay
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,uckv_entropy_adaptive,48,1152,1.857176761281716,7.258255863189699,13.747838020324709,0.3472222222222222,0.0640750233462419,16.485243055555557,285.2708333333333,0.1120178231727438,actual_replay
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,window_16,48,1152,6.976086230850367,20.695472621917723,29.01591682434082,0.8125,0.0617307373759052,16.0,285.2708333333333,0.1150373134071153,actual_replay
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,full,48,1152,0.0,0.0,0.0,0.0,1.0,285.4375,285.4375,0.1099725737473902,actual_replay
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_128,48,1152,0.3373345253183256,3.040054976940157,9.211323738098145,0.0972222222222222,0.5088904057636253,132.0,285.4375,0.1136998258480896,actual_replay
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_192,48,1152,0.1467937933495456,0.2028214000165463,6.277683734893799,0.0451388888888888,0.7229392676574298,190.41666666666663,285.4375,0.1135524576059015,actual_replay
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_256,48,1152,0.1435996618390945,0.1242750443518166,6.291531085968018,0.0303819444444444,0.8654639735477749,235.515625,285.4375,0.1135875376154492,actual_replay
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_32,48,1152,0.722389499873718,4.474338698387148,8.970389366149902,0.1684027777777778,0.1387882924809887,36.0,285.4375,0.1136100804401039,actual_replay
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_320,48,1152,0.0712756157245924,0.0161974911578,5.841389179229736,0.0138888888888888,0.9518474028818346,266.3854166666667,285.4375,0.1117085096223959,actual_replay
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_384,48,1152,0.0004628113062794,0.0001578103780047,0.1051722168922424,0.0,0.9937843149003848,282.93055555555554,285.4375,0.110847776399306,actual_replay
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_64,48,1152,0.5261584425943391,3.69269849061966,9.09831428527832,0.1310763888888889,0.2621556635752009,68.0,285.4375,0.113649362741321,actual_replay
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,48,1152,0.003091288050295,0.0160853384062647,0.1291078478097915,0.0173611111111111,0.8778079522957274,256.23350694444446,285.4375,0.1161527120624994,actual_replay
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_entropy_adaptive,48,1152,1.7374253012993526,6.888426470756536,16.11558723449707,0.3289930555555556,0.0666449349109055,17.203125,285.4375,0.1125925191701403,actual_replay
outputs/experiments/20260710_094755_358986_stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed41_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,window_16,48,1152,6.400536674917526,18.86181964874268,28.236173629760746,0.7769097222222222,0.0616836855471061,16.0,285.4375,0.1149111062239553,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,full,48,1152,0.0,0.0,0.0,0.0,1.0,286.0833333333333,286.0833333333333,0.1078346159192686,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_128,48,1152,0.3126153831644074,2.8318877220153813,8.426002502441406,0.078125,0.5080432762865981,132.0,286.0833333333333,0.1124534282048617,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_192,48,1152,0.1636586364896974,0.5015308320522347,6.670706272125244,0.0442708333333333,0.7218726705874182,190.45833333333331,286.0833333333333,0.1113562918081593,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_256,48,1152,0.1252009941814925,0.0889990948140621,6.988746166229248,0.03125,0.8635996200057987,235.45486111111111,286.0833333333333,0.1103130196058954,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_32,48,1152,0.7213590058366403,4.131444001197816,9.93467140197754,0.1571180555555555,0.1385572571690722,36.0,286.0833333333333,0.1118108775729164,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_320,48,1152,0.0667263488317397,0.0177024838514626,6.928409576416016,0.0130208333333333,0.9510883748933208,266.7986111111111,286.0833333333333,0.1097149653498235,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_384,48,1152,0.0006648995944683,0.00017294083882,0.1116403639316558,0.0,0.9939904542787406,283.6614583333333,286.0833333333333,0.1085913626293325,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_64,48,1152,0.5006780761632157,3.450364995002747,9.07104778289795,0.1154513888888889,0.2617192635415808,68.0,286.0833333333333,0.1114283841163133,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,uckv_budget,48,1152,0.0021055180948686,0.0108544095885008,0.1116403639316558,0.0034722222222222,0.923488138349112,268.7907986111111,286.0833333333333,0.1161968851284724,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,uckv_entropy_adaptive,48,1152,1.9024559724012045,7.278858947753908,14.211044311523438,0.3671875,0.0631006347808427,16.313368055555557,286.0833333333333,0.110401287322053,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,window_16,48,1152,6.959511572672202,20.545132827758795,28.420076370239254,0.8125,0.0615810031862543,16.0,286.0833333333333,0.1125398404600683,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,full,48,1152,0.0,0.0,0.0,0.0,1.0,285.4166666666667,285.4166666666667,0.1078025334184107,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_128,48,1152,0.3430765235624397,3.0984325408935547,8.774462699890137,0.0954861111111111,0.5089346625614448,132.0,285.4166666666667,0.1121042703619789,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_192,48,1152,0.1625047285500191,0.466673026978972,6.417058944702148,0.0546875,0.7238705231621574,190.54166666666663,285.4166666666667,0.1109827471458307,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_256,48,1152,0.1394285147707023,0.1337483860552312,6.02363920211792,0.0381944444444444,0.864537042800606,235.13628472222223,285.4166666666667,0.1103244683185775,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_32,48,1152,0.7353979979606715,4.453045749664307,8.96275806427002,0.1666666666666666,0.1388003625167576,36.0,285.4166666666667,0.111797947157991,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_320,48,1152,0.0712555018895768,0.021831929218024,6.455458641052246,0.0164930555555555,0.9516262313164864,266.2994791666667,285.4166666666667,0.109817091798607,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_384,48,1152,0.0005648279932788,0.0001731165786623,0.1195377185940742,0.0008680555555555,0.9938582621844402,282.9392361111111,285.4166666666667,0.1088170593168342,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_64,48,1152,0.5131054691228891,3.704876077175141,8.930375099182129,0.1319444444444444,0.2621784625316534,68.0,285.4166666666667,0.111667623300352,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,48,1152,0.0039198126502283,0.01523605780676,0.5372188091278076,0.0121527777777777,0.9114284638040284,265.4010416666667,285.4166666666667,0.1154509242274331,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_entropy_adaptive,48,1152,1.972738690635119,8.02648210525513,16.2579345703125,0.3671875,0.064622265313139,16.65277777777778,285.4166666666667,0.1099718630633772,actual_replay
outputs/experiments/20260710_110047_547783_stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed43_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,window_16,48,1152,6.386635010435965,18.227900981903087,29.136945724487305,0.7821180555555556,0.0616890500074478,16.0,285.4166666666667,0.1126771085078088,actual_replay
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,full,48,1152,0.0,0.0,0.0,0.0,1.0,286.4583333333333,286.4583333333333,0.1090342512282992,actual_replay
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_128,48,1152,0.338669058332734,2.869108617305756,9.889058113098145,0.0859375,0.5062543024645008,132.0,286.4583333333333,0.1131070939670103,actual_replay
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_192,48,1152,0.1588259609761654,0.5023312717676193,6.552857875823975,0.0503472222222222,0.7212885274294373,190.77083333333331,286.4583333333333,0.112345207969625,actual_replay
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_256,48,1152,0.1436970690763485,0.1670216701924805,6.951135635375977,0.0381944444444444,0.8643927819752881,236.13194444444449,286.4583333333333,0.1112302521345548,actual_replay
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_32,48,1152,0.7252178904875115,3.9441868185997024,12.091279029846191,0.1588541666666666,0.1380693552175911,36.0,286.4583333333333,0.1131896421093709,actual_replay
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_320,48,1152,0.0712033696282616,0.0287501721642911,8.241236686706543,0.0190972222222222,0.9515284529960784,267.3098958333333,286.4583333333333,0.110854051686633,actual_replay
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_384,48,1152,0.0004413774485379,0.0001517337906989,0.0874707996845245,0.0,0.9938161346044172,283.9609375,286.4583333333333,0.1110858166631929,actual_replay
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_64,48,1152,0.5231092403586646,3.526343882083896,11.134794235229492,0.1241319444444444,0.260797670966561,68.0,286.4583333333333,0.11327983166926,actual_replay
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,uckv_budget,48,1152,0.0044215684503787,0.0170910768210888,0.7359923124313354,0.0078125,0.9017018471733204,264.1822916666667,286.4583333333333,0.1163542832760368,actual_replay
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,uckv_entropy_adaptive,48,1152,1.859228625620052,7.291799926757815,13.92478847503662,0.3541666666666667,0.0640001394630991,16.56423611111111,286.4583333333333,0.1131276281501701,actual_replay
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,window_16,48,1152,6.665079307407104,20.607705879211423,30.184410095214844,0.7934027777777778,0.0613641578744849,16.0,286.4583333333333,0.1149094771770807,actual_replay
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,full,48,1152,0.0,0.0,0.0,0.0,1.0,286.75,286.75,0.1102064104444511,actual_replay
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_128,48,1152,0.3209237239790203,3.022903060913087,8.650020599365234,0.0963541666666666,0.506466408462194,132.0,286.75,0.1129576043880165,actual_replay
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_192,48,1152,0.1605145363952978,0.4424867033958438,8.657306671142578,0.0477430555555555,0.7212401864797061,190.70833333333331,286.75,0.1119138059236048,actual_replay
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_256,48,1152,0.1401615439525869,0.1313966944813728,8.683306694030762,0.0416666666666666,0.8635535470985567,235.89149305555557,286.75,0.1114790395998189,actual_replay
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_32,48,1152,0.735387365940422,4.410703754425049,8.557965278625488,0.1684027777777778,0.1381272023078711,36.0,286.75,0.1130307847968781,actual_replay
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_320,48,1152,0.0684695851185914,0.015301065146923,8.576643943786621,0.0138888888888888,0.9504789740573096,267.0529513888889,286.75,0.1104964076189263,actual_replay
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_384,48,1152,0.0006746962155168,0.0002352098759729,0.0969436466693878,0.0,0.9925229078567706,283.7239583333333,286.75,0.1101816061918378,actual_replay
outputs/experiments/20260710_121206_625803_stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384_HuggingFaceTB__SmolLM2-135M-Instruct,stability_smollm2_chat_retrieval96_seed47_confirm_thr01_tol036_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_64,48,1152,0.4859736260873546,3.495910167694092,8.646211624145508,0.1232638888888889,0.2609069376926454,68.0,286.75,0.1123333221171963,actual_replay
