run_dir,run_label,ablation,model,max_prompts,max_new_tokens,uckv2_lambda,uckv2_beta,uckv2_evict_every,uckv2_min_recent,uckv2_recent_fraction,split,policy,task_type,prompts,answer_contains,avg_kept_tokens,fallback_steps,abstain_steps,avg_prefill_s,avg_decode_s,decode_tokens_per_s,peak_cache_bytes,avg_cache_bytes,cuda_peak_delta_bytes,avg_selector_elapsed_s,avg_selector_decode_fraction,avg_eviction_count,avg_entropy_gate,budget
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_005145_644856_uckv2_ablate_overnight_lambda0_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_lambda0_all_seed911_p24_t16,overnight_lambda0_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,0.0,0.5,16,64,0.25,evaluation,uckv2_fixed_256,kv_retrieval,12,0.5833333333333334,262.5625,0,0,6.222783861165226,7.256002913253421,5.284483260136432,113633280,12098880.0,0,0.6018612296878322,0.0754699587082289,2.0,0.310569779429397,256.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_012227_714853_uckv2_ablate_overnight_plain_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_plain_all_seed911_p24_t16,overnight_plain_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,0.0,0.0,16,64,0.25,calibration,full,kv_retrieval,12,0.9166666666666666,1210.4166666666667,0,0,0.7827955694980725,2.909168211997894,6.02566175908725,115061760,55822080.0,0,,,,,
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_012227_714853_uckv2_ablate_overnight_plain_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_plain_all_seed911_p24_t16,overnight_plain_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,0.0,0.0,16,64,0.25,calibration,h2o_hh_128,kv_retrieval,12,0.3333333333333333,128.0,0,0,0.4701217500914936,3.1058227813312747,5.561530218532052,114370560,5898240.0,0,,,16.0,,128.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_012227_714853_uckv2_ablate_overnight_plain_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_plain_all_seed911_p24_t16,overnight_plain_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,0.0,0.0,16,64,0.25,calibration,h2o_hh_192,kv_retrieval,12,0.3333333333333333,192.0,0,0,0.4790550416655605,2.7108358715874297,6.0714080897934535,114370560,8847360.0,0,,,16.0,,192.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_012227_714853_uckv2_ablate_overnight_plain_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_plain_all_seed911_p24_t16,overnight_plain_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,0.0,0.0,16,64,0.25,calibration,h2o_hh_256,kv_retrieval,12,0.3333333333333333,256.0,0,0,0.4720407186638719,2.6059080660828235,6.272944038616749,114370560,11796480.0,0,,,16.0,,256.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_012227_714853_uckv2_ablate_overnight_plain_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_plain_all_seed911_p24_t16,overnight_plain_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,0.0,0.0,16,64,0.25,calibration,uckv2_fixed_128,kv_retrieval,12,0.3333333333333333,134.5625,0,0,7.48682752441285,9.365935677080415,4.997220858844407,114370560,6200640.0,0,0.4825834543468469,0.0617957148439394,2.0,0.3397261382041223,128.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_012227_714853_uckv2_ablate_overnight_plain_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_plain_all_seed911_p24_t16,overnight_plain_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,0.0,0.0,16,64,0.25,calibration,uckv2_fixed_192,kv_retrieval,12,0.3333333333333333,198.5625,0,0,9.340112545168571,10.144879958415308,5.021307057404777,114370560,9149760.0,0,0.271461600891295,0.0504622748352878,2.0,0.3458023013851509,192.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_012227_714853_uckv2_ablate_overnight_plain_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_plain_all_seed911_p24_t16,overnight_plain_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,0.0,0.0,16,64,0.25,calibration,uckv2_fixed_256,kv_retrieval,12,0.3333333333333333,262.5625,0,0,8.238180166583334,10.060146142328447,4.8119437739109365,114370560,12098880.0,0,0.7285456151197044,0.0841862618198623,2.0,0.336628805719454,256.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_012227_714853_uckv2_ablate_overnight_plain_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_plain_all_seed911_p24_t16,overnight_plain_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,0.0,0.0,16,64,0.25,evaluation,full,kv_retrieval,12,0.75,1208.75,0,0,0.9022400589989652,2.814675496505515,6.155852629716584,114324480,55745280.0,0,,,,,
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_012227_714853_uckv2_ablate_overnight_plain_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_plain_all_seed911_p24_t16,overnight_plain_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,0.0,0.0,16,64,0.25,evaluation,h2o_hh_128,kv_retrieval,12,0.3333333333333333,128.0,0,0,0.4623699513322208,2.996541722335678,5.661854855065536,113633280,5898240.0,0,,,16.0,,128.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_012227_714853_uckv2_ablate_overnight_plain_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_plain_all_seed911_p24_t16,overnight_plain_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,0.0,0.0,16,64,0.25,evaluation,h2o_hh_192,kv_retrieval,12,0.3333333333333333,192.0,0,0,0.5152595728335049,2.696583881835977,6.172502658724945,113633280,8847360.0,0,,,16.0,,192.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_012227_714853_uckv2_ablate_overnight_plain_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_plain_all_seed911_p24_t16,overnight_plain_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,0.0,0.0,16,64,0.25,evaluation,h2o_hh_256,kv_retrieval,12,0.3333333333333333,256.0,0,0,0.4321908159981831,2.6581902778343647,6.209237965668021,113633280,11796480.0,0,,,16.0,,256.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_012227_714853_uckv2_ablate_overnight_plain_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_plain_all_seed911_p24_t16,overnight_plain_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,0.0,0.0,16,64,0.25,evaluation,uckv2_fixed_128,kv_retrieval,12,0.3333333333333333,134.5625,0,0,10.461478853998416,9.575990493084342,5.28506212695587,113633280,6200640.0,0,0.3755173364625079,0.0445542920212552,2.0,0.3803881429518171,128.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_012227_714853_uckv2_ablate_overnight_plain_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_plain_all_seed911_p24_t16,overnight_plain_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,0.0,0.0,16,64,0.25,evaluation,uckv2_fixed_192,kv_retrieval,12,0.3333333333333333,198.5625,0,0,9.554236013997675,9.777305906252876,5.409540181044965,113633280,9149760.0,0,0.2139084516481185,0.0360641088883759,2.0,0.3744507347320196,192.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_012227_714853_uckv2_ablate_overnight_plain_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_plain_all_seed911_p24_t16,overnight_plain_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,0.0,0.0,16,64,0.25,evaluation,uckv2_fixed_256,kv_retrieval,12,0.3333333333333333,262.5625,0,0,10.00808229875353,9.901827277581711,5.32626756515388,113633280,12098880.0,0,0.6845093885737393,0.0658679184097327,2.0,0.3599868235086882,256.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_015938_546987_uckv2_ablate_overnight_probe_last4_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_seed911_p24_t16,overnight_probe_last4,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,calibration,full,kv_retrieval,12,0.9166666666666666,1210.4166666666667,0,0,1.5445927290032462,2.801375920083956,6.219079218938956,115061760,55822080.0,0,,,,,
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_015938_546987_uckv2_ablate_overnight_probe_last4_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_seed911_p24_t16,overnight_probe_last4,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,calibration,h2o_hh_128,kv_retrieval,12,0.3333333333333333,128.0,0,0,0.4989723335020244,3.0477918646671847,5.630189304635041,114370560,5898240.0,0,,,16.0,,128.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_015938_546987_uckv2_ablate_overnight_probe_last4_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_seed911_p24_t16,overnight_probe_last4,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,calibration,h2o_hh_192,kv_retrieval,12,0.3333333333333333,192.0,0,0,0.4870615349136642,2.636418618164801,6.238837306690527,114370560,8847360.0,0,,,16.0,,192.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_015938_546987_uckv2_ablate_overnight_probe_last4_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_seed911_p24_t16,overnight_probe_last4,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,calibration,h2o_hh_256,kv_retrieval,12,0.3333333333333333,256.0,0,0,0.4734724028312485,2.663562833246639,6.128887577183446,114370560,11796480.0,0,,,16.0,,256.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_015938_546987_uckv2_ablate_overnight_probe_last4_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_seed911_p24_t16,overnight_probe_last4,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,calibration,uckv2_fixed_128,kv_retrieval,12,0.3333333333333333,134.5625,0,0,6.575521027666885,3.5933773543292773,5.443150764402482,114370560,6200640.0,0,0.237911316146589,0.0590256461924218,2.0,0.3563526858220727,128.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_015938_546987_uckv2_ablate_overnight_probe_last4_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_seed911_p24_t16,overnight_probe_last4,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,calibration,uckv2_fixed_192,kv_retrieval,12,0.3333333333333333,198.5625,0,0,7.4338431181652895,3.813001468586057,5.419497955573122,114370560,9149760.0,0,0.2389260695005456,0.0536984494345234,2.0,0.3319302723803951,192.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_015938_546987_uckv2_ablate_overnight_probe_last4_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_seed911_p24_t16,overnight_probe_last4,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,calibration,uckv2_fixed_256,kv_retrieval,12,0.4166666666666667,262.5625,0,0,7.260387475920045,4.395072576332798,5.15335838872404,114370560,12098880.0,0,0.61231041008917,0.1018000743193076,2.0,0.2720099367346419,256.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_015938_546987_uckv2_ablate_overnight_probe_last4_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_seed911_p24_t16,overnight_probe_last4,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,evaluation,full,kv_retrieval,12,0.75,1208.75,0,0,1.4671752323338296,2.6203866388289803,6.3436635865890745,114324480,55745280.0,0,,,,,
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_015938_546987_uckv2_ablate_overnight_probe_last4_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_seed911_p24_t16,overnight_probe_last4,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,evaluation,h2o_hh_128,kv_retrieval,12,0.3333333333333333,128.0,0,0,0.4151473924187788,3.003371607667456,5.637995625823442,113633280,5898240.0,0,,,16.0,,128.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_015938_546987_uckv2_ablate_overnight_probe_last4_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_seed911_p24_t16,overnight_probe_last4,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,evaluation,h2o_hh_192,kv_retrieval,12,0.3333333333333333,192.0,0,0,0.5796565207565436,2.7185561250007595,6.105058975526187,113633280,8847360.0,0,,,16.0,,192.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_015938_546987_uckv2_ablate_overnight_probe_last4_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_seed911_p24_t16,overnight_probe_last4,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,evaluation,h2o_hh_256,kv_retrieval,12,0.3333333333333333,256.0,0,0,0.4893665101650792,2.659796826505044,6.2054409640655335,113633280,11796480.0,0,,,16.0,,256.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_015938_546987_uckv2_ablate_overnight_probe_last4_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_seed911_p24_t16,overnight_probe_last4,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,evaluation,uckv2_fixed_128,kv_retrieval,12,0.3333333333333333,134.5625,0,0,8.530155121506445,3.943885548753314,5.406847023749563,113633280,6200640.0,0,0.2293352947332702,0.0516044102733672,2.0,0.3983922649362247,128.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_015938_546987_uckv2_ablate_overnight_probe_last4_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_seed911_p24_t16,overnight_probe_last4,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,evaluation,uckv2_fixed_192,kv_retrieval,12,0.3333333333333333,198.5625,0,0,9.0381494446677,3.960254256914292,5.606706525549435,113633280,9149760.0,0,0.1668566109146922,0.0326911661352155,2.0,0.3816759859314393,192.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_015938_546987_uckv2_ablate_overnight_probe_last4_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_seed911_p24_t16,overnight_probe_last4,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,evaluation,uckv2_fixed_256,kv_retrieval,12,0.4166666666666667,262.5625,0,0,9.76777104508316,4.265329267330041,5.311001975048048,113633280,12098880.0,0,0.5477424892863686,0.0932265936927396,2.0,0.3250232792982337,256.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_022847_974286_uckv2_ablate_overnight_probe_last1_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last1_seed911_p24_t16,overnight_probe_last1,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,calibration,full,kv_retrieval,12,0.9166666666666666,1210.4166666666667,0,0,0.7897389446637438,2.8309000035830345,6.146589784547655,115061760,55822080.0,0,,,,,
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_022847_974286_uckv2_ablate_overnight_probe_last1_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last1_seed911_p24_t16,overnight_probe_last1,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,calibration,h2o_hh_128,kv_retrieval,12,0.3333333333333333,128.0,0,0,0.4825054130803134,3.16062001392614,5.518541477672225,114370560,5898240.0,0,,,16.0,,128.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_022847_974286_uckv2_ablate_overnight_probe_last1_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last1_seed911_p24_t16,overnight_probe_last1,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,calibration,h2o_hh_192,kv_retrieval,12,0.3333333333333333,192.0,0,0,0.5357573057481204,2.718185618163261,6.111920120081032,114370560,8847360.0,0,,,16.0,,192.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_022847_974286_uckv2_ablate_overnight_probe_last1_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last1_seed911_p24_t16,overnight_probe_last1,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,calibration,h2o_hh_256,kv_retrieval,12,0.3333333333333333,256.0,0,0,0.500332663167986,2.7037625866626818,6.105218662388086,114370560,11796480.0,0,,,16.0,,256.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_022847_974286_uckv2_ablate_overnight_probe_last1_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last1_seed911_p24_t16,overnight_probe_last1,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,calibration,uckv2_fixed_128,kv_retrieval,12,0.3333333333333333,134.5625,0,0,6.935543642413298,5.048225628418247,5.209627382168056,114370560,6200640.0,0,0.2762064866789539,0.0532243333613856,2.0,0.3528471849153882,128.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_022847_974286_uckv2_ablate_overnight_probe_last1_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last1_seed911_p24_t16,overnight_probe_last1,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,calibration,uckv2_fixed_192,kv_retrieval,12,0.3333333333333333,198.5625,0,0,8.512524249999842,5.651928500000698,5.109191743537374,114370560,9149760.0,0,0.2287140250627999,0.0416740085526126,2.0,0.3343193987042225,192.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_022847_974286_uckv2_ablate_overnight_probe_last1_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last1_seed911_p24_t16,overnight_probe_last1,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,calibration,uckv2_fixed_256,kv_retrieval,12,0.3333333333333333,262.5625,0,0,7.996605382082635,5.38872119441415,5.038756567293498,114370560,12098880.0,0,0.5741293270936391,0.090052648918438,2.0,0.304679054058495,256.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_022847_974286_uckv2_ablate_overnight_probe_last1_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last1_seed911_p24_t16,overnight_probe_last1,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,evaluation,full,kv_retrieval,12,0.75,1208.75,0,0,0.7313458470016485,2.648597732671381,6.365261687741444,114324480,55745280.0,0,,,,,
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_022847_974286_uckv2_ablate_overnight_probe_last1_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last1_seed911_p24_t16,overnight_probe_last1,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,evaluation,h2o_hh_128,kv_retrieval,12,0.3333333333333333,128.0,0,0,0.4229876769992794,3.095010742918627,5.584517535321528,113633280,5898240.0,0,,,16.0,,128.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_022847_974286_uckv2_ablate_overnight_probe_last1_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last1_seed911_p24_t16,overnight_probe_last1,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,evaluation,h2o_hh_192,kv_retrieval,12,0.3333333333333333,192.0,0,0,0.7825254339162105,2.9347726979128006,5.9954198943505865,113633280,8847360.0,0,,,16.0,,192.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_022847_974286_uckv2_ablate_overnight_probe_last1_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last1_seed911_p24_t16,overnight_probe_last1,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,evaluation,h2o_hh_256,kv_retrieval,12,0.3333333333333333,256.0,0,0,0.5785494129983514,2.87253884049278,5.958180338604062,113633280,11796480.0,0,,,16.0,,256.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_022847_974286_uckv2_ablate_overnight_probe_last1_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last1_seed911_p24_t16,overnight_probe_last1,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,evaluation,uckv2_fixed_128,kv_retrieval,12,0.3333333333333333,134.5625,0,0,10.708561906169052,4.541348437504591,5.56820320507532,113633280,6200640.0,0,0.187033205969783,0.0380585698912434,2.0,0.3969783376862277,128.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_022847_974286_uckv2_ablate_overnight_probe_last1_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last1_seed911_p24_t16,overnight_probe_last1,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,evaluation,uckv2_fixed_192,kv_retrieval,12,0.3333333333333333,198.5625,0,0,9.100991187500767,4.383257801920991,5.636042953278157,113633280,9149760.0,0,0.170548089154181,0.0288438296453697,2.0,0.3738304628925344,192.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_022847_974286_uckv2_ablate_overnight_probe_last1_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last1_seed911_p24_t16,overnight_probe_last1,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,16,64,0.25,evaluation,uckv2_fixed_256,kv_retrieval,12,0.3333333333333333,262.5625,0,0,9.609592642334368,5.174961291500949,5.430422319182676,113633280,12098880.0,0,0.5977130467484434,0.0788273084193542,2.0,0.369608750341438,256.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_025955_570493_uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16,overnight_probe_last4_beta0,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.0,16,64,0.25,calibration,full,kv_retrieval,12,0.9166666666666666,1210.4166666666667,0,0,0.7899947918340331,2.5695098612486618,6.439689671790419,115061760,55822080.0,0,,,,,
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_025955_570493_uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16,overnight_probe_last4_beta0,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.0,16,64,0.25,calibration,h2o_hh_128,kv_retrieval,12,0.3333333333333333,128.0,0,0,0.4066435521672247,2.9851811007465585,5.571175539390011,114370560,5898240.0,0,,,16.0,,128.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_025955_570493_uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16,overnight_probe_last4_beta0,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.0,16,64,0.25,calibration,h2o_hh_192,kv_retrieval,12,0.3333333333333333,192.0,0,0,0.5200630346662365,2.738255524500952,6.047581971522432,114370560,8847360.0,0,,,16.0,,192.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_025955_570493_uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16,overnight_probe_last4_beta0,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.0,16,64,0.25,calibration,h2o_hh_256,kv_retrieval,12,0.3333333333333333,256.0,0,0,0.4928055417500824,2.636715902752864,6.193924280926939,114370560,11796480.0,0,,,16.0,,256.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_025955_570493_uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16,overnight_probe_last4_beta0,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.0,16,64,0.25,calibration,uckv2_fixed_128,kv_retrieval,12,0.3333333333333333,134.5625,0,0,6.079140378416923,3.4244062014161805,5.293686289208074,114370560,6200640.0,0,0.2554556699979002,0.0662568882738313,2.0,0.3505748390461248,128.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_025955_570493_uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16,overnight_probe_last4_beta0,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.0,16,64,0.25,calibration,uckv2_fixed_192,kv_retrieval,12,0.3333333333333333,198.5625,0,0,7.053743868083984,4.059853610997379,5.409580344417919,114370560,9149760.0,0,0.1936731074868779,0.0420696378203728,2.0,0.3475028401262962,192.0
